video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
t1shnJT8NCY,pedophile democrat,pedophile democrat,"[""[[109, 160], [182, 192]]"", ""[[82, 187], [148, 212]]""]"
t4pRQ0jn23Q,sheeper sadium,sheeper sadium,"[""[[12, 197], [184, 284]]"", ""[[175, 217], [280, 281]]""]"
t5SXnaaOJfY,access hollywood,access hollywood,"[""[[17, 258], [148, 289]]"", ""[[34, 285], [148, 302]]""]"
t5_dSCu_mLY,angry grandpa 195062011,angry grandpa 195062011,"[""[[56, 56], [243, 96]]"", ""[[53, 91], [234, 119]]"", ""[[72, 133], [200, 150]]""]"
t5uVXqNLMDc,vogue,vogue,"[""[[12, 254], [177, 308]]""]"
t6rHHnABoT8,space smells like burnt steak wib ed,space smell like burnt steak wib,"[""[[265, 70], [440, 112]]"", ""[[252, 112], [469, 153]]"", ""[[292, 154], [412, 196]]"", ""[[270, 197], [452, 238]]"", ""[[273, 240], [448, 281]]"", ""[[9, 265], [107, 302]]""]"
t7klO0p092Y,youtube originals,youtube original,"[""[[24, 268], [102, 294]]"", ""[[101, 268], [188, 298]]""]"
t8a8EFMAuSU,xfl2020,xfl2020,"[""[[44, 62], [106, 77]]""]"
t8aPNtKYABk,may bbc news,may bbc news,"[""[[35, 92], [65, 107]]"", ""[[34, 229], [88, 246]]"", ""[[28, 248], [94, 268]]""]"
t9JlSrTH9r0,ftp trek movie talk,ftp trek movie talk,"[""[[136, 132], [296, 197]]"", ""[[315, 131], [468, 197]]"", ""[[38, 261], [158, 290]]"", ""[[173, 261], [263, 290]]""]"
t9QtXGirWf0,haddish hart night school official trailer,haddish hart night school official trailer,"[""[[354, 106], [452, 126]]"", ""[[238, 107], [297, 126]]"", ""[[258, 129], [433, 180]]"", ""[[229, 182], [462, 233]]"", ""[[276, 237], [348, 254]]"", ""[[350, 238], [417, 254]]""]"
tBnIH8xPyZA,digs sweet s21 500 nyc,dig sweet s21 500 nyc,"[""[[133, 80], [216, 112]]"", ""[[0, 82], [124, 112]]"", ""[[397, 241], [432, 262]]"", ""[[430, 242], [469, 261]]"", ""[[422, 265], [466, 284]]""]"
tBnWnQrkz7E,fortnite infinity gauntlet the,fortnite infinity gauntlet,"[""[[0, 45], [161, 88]]"", ""[[161, 44], [308, 88]]"", ""[[309, 45], [478, 88]]""]"
tCXGJQYZ9JA,vevo,vevo,"[""[[12, 277], [105, 305]]""]"
tCnbAAgfxH8,bc,,[]
tDT-a7fh5fc,and the danlebatard show wita sugolz,danlebatard show wita sugolz,"[""[[24, 218], [246, 262]]"", ""[[23, 255], [107, 289]]"", ""[[116, 274], [141, 288]]"", ""[[140, 273], [217, 300]]""]"
tEmodtG8NV0,22,,[]
tEnCoocmPQM,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
tFLEym5aBzA,cnn,cnn,"[""[[12, 220], [175, 303]]""]"
tFUKsthR-Ts,public comment nonagenda item manyorg los angelescity council meeting decemberazon lacity org was,public comment nonagenda item manyorg los angelescity council meeting decemberazon lacity org,"[""[[70, 314], [117, 332]]"", ""[[116, 314], [178, 332]]"", ""[[177, 317], [238, 330]]"", ""[[237, 317], [261, 329]]"", ""[[306, 318], [348, 329]]"", ""[[38, 333], [56, 345]]"", ""[[56, 333], [113, 345]]"", ""[[112, 333], [146, 345]]"", ""[[146, 333], [185, 345]]"", ""[[196, 334], [270, 345]]"", ""[[304, 333], [334, 345]]"", ""[[333, 333], [353, 345]]""]"
tFcfZwsbnnE,best of 2017,best 2017,"[""[[68, 200], [185, 236]]"", ""[[61, 237], [260, 316]]""]"
tG-IGNvfrg8,the game stars of podic chicago foster 90,game star podic chicago foster,"[""[[356, 56], [382, 65]]"", ""[[286, 57], [317, 66]]"", ""[[420, 62], [448, 72]]"", ""[[408, 70], [442, 78]]"", ""[[244, 173], [297, 198]]""]"
tG4Fbj1B1bY,netplix official trailer,netplix official trailer,"[""[[11, 50], [148, 90]]"", ""[[32, 225], [241, 265]]"", ""[[32, 265], [228, 304]]""]"
tJFk9dPdxO0,skating an olympian with,skate olympian,"[""[[19, 147], [246, 233]]"", ""[[75, 207], [347, 299]]""]"
tJfDBSWYqU8,robin hood teaser trailer,robin hood teaser trailer,"[""[[12, 238], [102, 257]]"", ""[[14, 257], [230, 306]]"", ""[[241, 272], [342, 304]]"", ""[[346, 271], [453, 305]]""]"
tKHC0X2EwAs,sive,sive,"[""[[454, 220], [480, 241]]""]"
tMSu3Gyz1jU,netflix official trailer,netflix official trailer,"[""[[12, 50], [148, 90]]"", ""[[30, 225], [241, 265]]"", ""[[32, 264], [228, 304]]""]"
tMazN5uH49U,houston nyc s1500 rent,houston nyc s1500 rent,"[""[[42, 53], [282, 96]]"", ""[[369, 54], [473, 94]]"", ""[[105, 274], [256, 317]]"", ""[[274, 277], [376, 312]]""]"
tN8o_E_f9FQ,darkest official trailer,darkest official trailer,"[""[[14, 58], [176, 128]]"", ""[[17, 225], [238, 265]]"", ""[[18, 261], [220, 306]]""]"
tN_8CwE8ULI,vevo,vevo,"[""[[10, 277], [102, 305]]""]"
tNla9nyRMmQ,sssse ss vex,sssse vex,"[""[[26, 139], [97, 188]]"", ""[[10, 254], [114, 304]]""]"
tP214lJtKlM,amazing humans bjb,amaze human bjb,"[""[[283, 198], [439, 241]]"", ""[[285, 237], [433, 269]]"", ""[[24, 246], [48, 256]]""]"
tPtMP_NAMz0,the fasti think tonight show jimmy dakota johnson fallon,fasti think tonight show jimmy dakota johnson fallon,"[""[[234, 221], [334, 257]]"", ""[[117, 222], [226, 257]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[41, 262], [108, 284]]"", ""[[119, 266], [197, 288]]"", ""[[202, 266], [292, 289]]"", ""[[28, 277], [101, 301]]""]"
tT-lTxhW7pY,nbc news,nbc news,"[""[[14, 278], [62, 301]]"", ""[[64, 278], [129, 302]]""]"
tUBLW5bCqfM,peanuts high vuts visiton,peanut high vuts visiton,"[""[[213, 70], [453, 121]]"", ""[[316, 150], [364, 166]]"", ""[[274, 153], [313, 166]]"", ""[[346, 173], [400, 188]]""]"
tUg-WLRdRv0,the jinx challenge tonight show jimmy with chris hemsworth fallon,jinx challenge tonight show jimmy chris hemsworth fallon,"[""[[121, 222], [200, 256]]"", ""[[205, 222], [413, 256]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[41, 264], [108, 284]]"", ""[[168, 266], [221, 286]]"", ""[[223, 266], [341, 286]]"", ""[[28, 278], [103, 300]]""]"
tVlb8rVs7kU,laura kampf koln,laura kampf koln,"[""[[45, 102], [145, 129]]"", ""[[36, 137], [158, 166]]"", ""[[70, 178], [121, 198]]""]"
tWDK9rK-f1Q,honest trailers,honest trailer,"[""[[219, 85], [467, 146]]"", ""[[229, 150], [449, 192]]""]"
tXWHO14c88c,cnn ae,cnn,"[""[[13, 221], [175, 302]]""]"
tYF1dQRVS2c,scrap line,scrap line,"[""[[361, 105], [445, 149]]"", ""[[418, 130], [444, 144]]""]"
t_bnyOOFDNM,poseanne cancelleden censored,poseanne cancelleden censor,"[""[[4, 49], [228, 99]]"", ""[[233, 49], [476, 92]]"", ""[[184, 217], [365, 275]]""]"
ta6sV6WrElE,mixing all my nail powders,mix nail powder,"[""[[6, 49], [196, 96]]"", ""[[0, 218], [141, 269]]"", ""[[2, 273], [209, 312]]""]"
tblXEAKO6KA,hd tunestotube uploaded in a com 73,tunestotube uploaded com,"[""[[406, 45], [458, 56]]"", ""[[332, 46], [370, 56]]"", ""[[460, 48], [478, 54]]""]"
tdfFoSC8_7k,untangling the corkscrew devils,untangle corkscrew devil,"[""[[10, 240], [256, 275]]"", ""[[152, 273], [390, 306]]"", ""[[10, 274], [145, 306]]""]"
teA0Z7ltRSY,camera 11144 2,camera 11144,"[""[[180, 161], [235, 202]]"", ""[[361, 252], [381, 260]]""]"
tfNzMKvoVOU,1193x 1100 1010x minininimitalization incontroconcenting obsecatic our eo p111 0111 110 1010011011100 10 18xv eve are 8110011 speciparablip a0 for hel h11 1911 j1e per of aloogeo116616 111001 seeesong,1193x 1100 1010x minininimitalization incontroconcenting obsecatic p111 0111 110 1010011011100 18xv eve 8110011 speciparablip hel h11 1911 j1e per aloogeo116616 111001 seeesong,"[""[[232, 128], [257, 137]]"", ""[[216, 140], [237, 149]]"", ""[[249, 140], [273, 148]]"", ""[[174, 150], [313, 160]]"", ""[[162, 161], [278, 170]]"", ""[[277, 161], [324, 170]]"", ""[[212, 171], [238, 184]]"", ""[[249, 173], [273, 182]]"", ""[[282, 173], [300, 182]]"", ""[[214, 184], [282, 193]]"", ""[[162, 185], [185, 193]]"", ""[[189, 185], [205, 193]]"", ""[[164, 196], [201, 205]]"", ""[[205, 196], [282, 205]]"", ""[[189, 205], [205, 216]]"", ""[[214, 206], [233, 216]]"", ""[[253, 206], [273, 216]]"", ""[[282, 206], [298, 216]]"", ""[[162, 208], [176, 216]]"", ""[[160, 218], [232, 226]]"", ""[[253, 218], [282, 226]]"", ""[[281, 218], [324, 226]]""]"
tfREC-AkX20,vex,vex,"[""[[15, 252], [115, 304]]""]"
tfuZKI4sTp8,the political view abc otheview,political view abc otheview,"[""[[38, 268], [88, 277]]"", ""[[45, 277], [78, 290]]"", ""[[424, 278], [456, 292]]"", ""[[413, 301], [458, 308]]""]"
tgGJhBTVCW0,trying the fruitarian diet,try fruitarian diet,"[""[[48, 285], [144, 308]]"", ""[[207, 285], [363, 308]]"", ""[[370, 285], [430, 308]]""]"
tj3EKWwIulQ,harry sarah michelle gellar connick jr,harry sarah michelle gellar connick,"[""[[14, 246], [179, 286]]"", ""[[202, 254], [286, 278]]"", ""[[292, 254], [418, 278]]"", ""[[260, 277], [360, 305]]"", ""[[13, 285], [140, 310]]""]"
tjA7nAHOAww,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
tlILlcCE8Sc,asory this is templation tile through vevo,asory templation tile vevo,"[""[[239, 81], [365, 152]]"", ""[[111, 126], [359, 223]]"", ""[[231, 213], [352, 277]]"", ""[[12, 277], [102, 305]]""]"
tlqXVsoiwd8,dan kotels fornel aro notees inael dan daved king more ministers office prime mbbnin then vix,dan kotels fornel aro notees inael daved king minister office prime mbbnin vix,"[""[[80, 77], [105, 89]]"", ""[[308, 72], [342, 85]]"", ""[[346, 73], [377, 84]]"", ""[[32, 76], [54, 85]]"", ""[[104, 76], [140, 89]]"", ""[[141, 76], [176, 89]]"", ""[[328, 145], [350, 153]]"", ""[[309, 146], [328, 153]]"", ""[[374, 229], [424, 237]]"", ""[[428, 229], [460, 237]]"", ""[[341, 230], [368, 236]]"", ""[[21, 230], [73, 244]]"", ""[[77, 232], [104, 244]]""]"
tn0hCTyj2Kc,sims4 seasons,sims4 season,"[""[[22, 48], [123, 89]]"", ""[[129, 55], [286, 86]]""]"
tp6wtD9jGyA,vietnam noodle touri,vietnam noodle touri,"[""[[348, 62], [470, 103]]"", ""[[351, 114], [480, 154]]"", ""[[352, 158], [452, 192]]""]"
tr7I4vokl78,the justin verlander tonight show kate upton e jimmy fallon,justin verlander tonight show kate upton jimmy fallon,"[""[[146, 217], [256, 248]]"", ""[[264, 217], [448, 248]]"", ""[[21, 225], [112, 245]]"", ""[[21, 241], [86, 261]]"", ""[[214, 248], [296, 278]]"", ""[[301, 248], [412, 280]]"", ""[[46, 258], [112, 278]]"", ""[[33, 274], [106, 294]]""]"
trW9rxpSBxA,guinness up reco pld world record,guinness reco pld world record,"[""[[38, 122], [113, 150]]"", ""[[64, 177], [123, 223]]"", ""[[31, 180], [68, 215]]"", ""[[13, 228], [158, 264]]"", ""[[6, 272], [170, 310]]""]"
trWLY6NrS2Q,honest trailers lobby boy,honest trailer lobby boy,"[""[[140, 53], [342, 103]]"", ""[[148, 105], [327, 141]]"", ""[[25, 158], [65, 172]]"", ""[[32, 170], [58, 182]]""]"
trcditUaQJg,con studics marvel avenders n infinity war,con studics marvel avenders infinity war,"[""[[-1, 160], [51, 197]]"", ""[[105, 233], [133, 246]]"", ""[[78, 234], [105, 246]]"", ""[[8, 239], [191, 293]]"", ""[[28, 292], [121, 306]]"", ""[[130, 293], [176, 308]]""]"
tsM6kq-7nmw,undisputed,undisputed,"[""[[14, 261], [236, 293]]""]"
ttf_EzEkxBk,ivazzen sports tmz sports,ivazzen sport tmz,"[""[[92, 101], [145, 141]]"", ""[[14, 249], [221, 302]]"", ""[[18, 221], [77, 248]]""]"
tuONqBMf3XA,i hot ones,hot one,"[""[[24, 202], [135, 253]]"", ""[[17, 252], [141, 298]]""]"
tugFFhML7VY,nintendoe paper,nintendoe paper,"[""[[48, 98], [172, 125]]"", ""[[36, 140], [444, 222]]""]"
tvs3yvEcARA,printedi 3d,printedi,"[""[[78, 244], [261, 302]]""]"
twdauWqqmrc,bet social awards,bet social award,"[""[[384, 65], [449, 93]]"", ""[[17, 230], [152, 270]]"", ""[[76, 280], [150, 294]]""]"
tx-9LkVIdz0,willing by of way motherboard,willing way motherboard,"[""[[270, 185], [326, 238]]"", ""[[327, 228], [375, 269]]"", ""[[24, 266], [296, 298]]""]"
txHbh2PAeV4,the batting contest tonight show fallon alex rodriguez vs 22monthold asher willig,batting contest tonight show fallon alex rodriguez 22monthold asher willig,"[""[[118, 222], [270, 254]]"", ""[[278, 222], [448, 256]]"", ""[[17, 229], [108, 249]]"", ""[[17, 246], [81, 266]]"", ""[[28, 261], [109, 300]]"", ""[[120, 269], [162, 288]]"", ""[[164, 269], [261, 292]]"", ""[[120, 292], [256, 312]]"", ""[[258, 292], [316, 312]]"", ""[[316, 287], [374, 317]]""]"
ty-AFKiiTRA,original motion picture soundthack love simon vevo,original motion picture soundthack love simon vevo,"[""[[132, 57], [180, 65]]"", ""[[184, 57], [222, 65]]"", ""[[225, 57], [270, 65]]"", ""[[273, 57], [342, 65]]"", ""[[174, 72], [220, 97]]"", ""[[192, 93], [284, 136]]"", ""[[12, 277], [102, 305]]""]"
tySwY8qXwbQ,never bet your money on another mans game,never bet money another man game,"[""[[94, 73], [183, 109]]"", ""[[189, 73], [242, 109]]"", ""[[158, 118], [253, 153]]"", ""[[64, 197], [190, 232]]"", ""[[196, 197], [273, 232]]"", ""[[114, 240], [222, 290]]""]"
u-OQ-Zv6PfI,co beauty favourites 2017,beauty favourite 2017,"[""[[117, 168], [240, 190]]"", ""[[249, 168], [443, 192]]"", ""[[38, 170], [106, 192]]""]"
u0feM_2mLvo,basics with babish grilling,basic babish grill,"[""[[77, 54], [189, 85]]"", ""[[286, 54], [401, 85]]"", ""[[37, 86], [448, 157]]""]"
u5Jw7D-c3II,gomez selena 51,gomez selena,"[""[[259, 46], [476, 97]]"", ""[[8, 47], [239, 95]]""]"
u6GnElEnaqQ,a haul video,haul video,"[""[[182, 172], [245, 190]]"", ""[[250, 172], [322, 189]]""]"
u6unJQownW4,jyp official,jyp official,"[""[[14, 252], [68, 304]]"", ""[[74, 260], [197, 301]]""]"
u7KZrt_cHH0,unbons official trailer theaters march in 23,unbons official trailer theater march,"[""[[77, 181], [405, 246]]"", ""[[140, 254], [246, 286]]"", ""[[250, 256], [341, 285]]"", ""[[177, 290], [245, 305]]"", ""[[248, 290], [302, 305]]""]"
u7pV4vxD1bs,ous bous tere 1003,ous bous tere 1003,"[""[[224, 178], [264, 193]]"", ""[[64, 181], [97, 193]]"", ""[[58, 208], [77, 216]]"", ""[[228, 224], [246, 232]]""]"
u9Mv98Gr5pY,venom official trailer,venom official trailer,"[""[[18, 65], [179, 121]]"", ""[[87, 276], [242, 304]]"", ""[[251, 277], [391, 304]]""]"
uA8GdJJqz_s,cnn,cnn,"[""[[13, 226], [178, 302]]""]"
uA8d1Y4K-2w,watch after what happens show live andy cohen a,watch happens show live andy cohen,"[""[[50, 214], [117, 233]]"", ""[[33, 247], [117, 269]]"", ""[[136, 250], [285, 290]]"", ""[[24, 266], [85, 292]]"", ""[[90, 273], [117, 282]]"", ""[[85, 281], [117, 290]]""]"
uAmsViupOa4,msnbc,msnbc,"[""[[77, 256], [242, 297]]""]"
uBYzYji4rmE,honest trailers,honest trailer,"[""[[20, 130], [254, 189]]"", ""[[29, 191], [237, 231]]""]"
uE_dSIumQ5Q,shop time the pancake frisbeel,shop time pancake frisbeel,"[""[[316, 105], [406, 137]]"", ""[[320, 132], [408, 158]]"", ""[[10, 206], [229, 253]]"", ""[[9, 249], [217, 294]]""]"
uGV1YqYAiIM,032661 invisible fingerprint vivo scanner handsion 22 of i i a a or,032661 invisible fingerprint vivo scanner handsion,"[""[[64, 72], [134, 116]]"", ""[[161, 80], [316, 120]]"", ""[[161, 117], [370, 158]]"", ""[[59, 151], [112, 187]]"", ""[[162, 156], [309, 197]]"", ""[[326, 174], [453, 198]]""]"
uHRwMmwbFnA,19 pichu 12 jigglypuff,pichu jigglypuff,"[""[[37, 269], [72, 282]]"", ""[[37, 289], [95, 304]]""]"
uI9G_fZRLWM,zo17,zo17,"[""[[326, 175], [473, 253]]""]"
uJNKApY1Gys,elleofthemil 737a73 subscribers,elleofthemil 737a73 subscriber,"[""[[380, 100], [482, 128]]"", ""[[376, 123], [418, 139]]"", ""[[417, 128], [475, 145]]""]"
uKbtYvJd1Ks,enn,enn,"[""[[17, 225], [180, 303]]""]"
uLHygq6Mm-0,trailer hd,trailer,"[""[[18, 209], [144, 236]]""]"
uLWBWUwIx64,on seen as the the,see,"[""[[57, 70], [114, 100]]""]"
uLY6Nypmk1A,ammilla kim k,ammilla kim,"[""[[308, 108], [414, 148]]"", ""[[288, 177], [381, 208]]""]"
uNuOS-qwM0Q,nooh has somebo vevo,nooh somebo vevo,"[""[[173, 142], [198, 158]]"", ""[[260, 142], [290, 157]]"", ""[[12, 278], [102, 305]]""]"
uO_8d1t5Xh4,pitch perfect3 distocious freedomi 90 cups x,pitch perfect3 distocious freedomi cup,"[""[[190, 57], [230, 80]]"", ""[[229, 57], [293, 80]]"", ""[[202, 83], [281, 123]]"", ""[[190, 256], [232, 270]]"", ""[[262, 257], [286, 270]]""]"
uPyLIBSVrMw,dad 2 holc its me paints nails my,dad holc paint nail,"[""[[2, 45], [140, 130]]"", ""[[301, 216], [371, 247]]"", ""[[9, 269], [160, 309]]"", ""[[248, 269], [370, 309]]""]"
uRP4nAGMYCY,new true facts frogfish,new true fact frogfish,"[""[[6, 56], [64, 76]]"", ""[[5, 234], [92, 281]]"", ""[[95, 238], [193, 280]]"", ""[[5, 282], [130, 305]]""]"
uSTNyHkde08,why isnit the world teded covered in poopz,isnit world teded cover poopz,"[""[[70, 62], [130, 90]]"", ""[[181, 62], [256, 90]]"", ""[[429, 70], [469, 81]]"", ""[[18, 97], [201, 148]]"", ""[[20, 160], [190, 222]]""]"
uTH--XRCGxM,go,,[]
uU3kLBo_ruo,the nuclear waste problem,nuclear waste problem,"[""[[13, 97], [318, 171]]"", ""[[16, 182], [239, 258]]"", ""[[12, 270], [145, 305]]""]"
uUEdjGTIB9Y,braille learning,braille learn,"[""[[360, 53], [472, 85]]"", ""[[203, 58], [352, 89]]""]"
uYaN4OLxm08,eating habits e,eat habit,"[""[[248, 49], [471, 144]]"", ""[[235, 115], [457, 211]]""]"
uZ1M3DkKCEI,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
uZUOzSMDBjg,harley joker outhit details 8,harley joker outhit detail,"[""[[36, 269], [145, 306]]"", ""[[181, 270], [273, 306]]"", ""[[276, 273], [369, 306]]"", ""[[373, 273], [473, 306]]""]"
u_C4onVrr8U,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
u_SA2QkZd24,hayana conor anna vs maynard maynard,hayana conor anna maynard,"[""[[166, 153], [326, 196]]"", ""[[322, 214], [432, 251]]"", ""[[85, 217], [168, 252]]"", ""[[305, 264], [450, 298]]""]"
uexk7jWXYmU,official 1thek,official 1thek,"[""[[64, 272], [174, 306]]"", ""[[6, 296], [54, 313]]""]"
ug7voYQnUaE,obble me,obble,"[""[[46, 85], [193, 129]]""]"
ugdgAifIOBA,be a 13 why dont we,dont,"[""[[402, 265], [454, 278]]""]"
ui05f6CoIxA,days of 12 christmas day 2,day christmas day,"[""[[398, 82], [443, 106]]"", ""[[382, 102], [458, 120]]"", ""[[386, 127], [437, 156]]""]"
uiA4B5Y63IQ,water the shapeof trailer,water shapeof trailer,"[""[[174, 57], [275, 89]]"", ""[[49, 60], [170, 88]]"", ""[[17, 264], [220, 304]]""]"
uiZprtMUyCM,hot topics the bachelor abc otheview,hot topic bachelor abc otheview,"[""[[49, 261], [77, 273]]"", ""[[42, 272], [84, 284]]"", ""[[221, 274], [282, 288]]"", ""[[424, 278], [454, 292]]"", ""[[414, 301], [457, 308]]""]"
ujyTQNNjjDU,vevo,vevo,"[""[[10, 277], [102, 305]]""]"
ukqJTaHm-xc,weirdest 2017 trends,weird 2017 trend,"[""[[277, 77], [470, 129]]"", ""[[280, 131], [467, 222]]"", ""[[281, 226], [462, 289]]""]"
ulCdoCfw-bY,black hole bomb,black hole bomb,"[""[[9, 49], [169, 89]]"", ""[[181, 50], [312, 89]]"", ""[[325, 50], [472, 89]]""]"
ulNswX3If6U,back ld to you i know go,back know,"[""[[269, 164], [317, 185]]"", ""[[122, 174], [173, 190]]""]"
uljtvXrkdbc,world fuure official trailer,world fuure official trailer,"[""[[117, 228], [213, 270]]"", ""[[18, 234], [117, 269]]"", ""[[9, 266], [118, 289]]"", ""[[121, 266], [214, 289]]""]"
um-1fAVU1OQ,a2 the intel,intel,"[""[[193, 219], [230, 238]]""]"
umPDFJkH3_M,gray hair stressp from sio,gray hair stressp sio,"[""[[130, 112], [241, 169]]"", ""[[248, 112], [350, 169]]"", ""[[172, 170], [357, 229]]"", ""[[24, 260], [109, 299]]""]"
unX4FQqM6vI,talks at google,talk google,"[""[[22, 90], [93, 118]]"", ""[[22, 154], [135, 195]]""]"
upC36TCNXvg,1 sadies night,sadies night,"[""[[3, 214], [137, 286]]"", ""[[81, 258], [214, 310]]""]"
upt1wHntDws,the screen junkies our nominees oscar show,screen junky nominee oscar show,"[""[[15, 262], [90, 287]]"", ""[[14, 276], [93, 306]]"", ""[[302, 282], [460, 308]]"", ""[[189, 284], [294, 308]]"", ""[[58, 297], [90, 310]]""]"
upzmEBwEtpo,me list show 21 things that turned 27 in 2017 floss mental,list show thing turn 2017 floss mental,"[""[[160, 56], [220, 89]]"", ""[[225, 56], [317, 89]]"", ""[[137, 214], [248, 238]]"", ""[[94, 245], [208, 266]]"", ""[[310, 245], [384, 266]]"", ""[[246, 286], [297, 313]]"", ""[[177, 289], [246, 310]]""]"
ut6UYwbt6Xk,honest trailers,honest trailer,"[""[[134, 55], [358, 110]]"", ""[[145, 113], [342, 150]]""]"
uu99R0zAUEw,n ravi,ravi,"[""[[9, 254], [150, 302]]""]"
uuWrT3jBzrw,9951 sundvik crib blacks brown 4951,9951 sundvik crib black brown 4951,"[""[[218, 124], [301, 150]]"", ""[[219, 149], [272, 163]]"", ""[[220, 164], [241, 173]]"", ""[[242, 162], [273, 174]]"", ""[[271, 164], [303, 178]]"", ""[[222, 201], [280, 218]]""]"
uui3jdrph5Q,wingc selec lif,wingc selec lif,"[""[[72, 162], [196, 196]]"", ""[[278, 165], [386, 197]]"", ""[[204, 166], [241, 193]]""]"
uwQX7nz0aUs,oops,oops,"[""[[0, 206], [304, 306]]""]"
uwUchGQRXKM,omigindow,omigindow,"[""[[-7, 40], [139, 153]]""]"
uxSAnJsb-SI,printing cash tickei sazi 9493 672x 76 please renove,printing cash tickei sazi 9493 672x please renove,"[""[[263, 152], [337, 172]]"", ""[[344, 157], [393, 176]]"", ""[[399, 159], [479, 182]]"", ""[[276, 183], [318, 208]]"", ""[[312, 188], [358, 214]]"", ""[[353, 193], [403, 218]]"", ""[[192, 266], [246, 302]]"", ""[[239, 285], [301, 323]]""]"
uxbQATBAXf8,deadpoolz,deadpoolz,"[""[[9, 53], [221, 93]]""]"
uyl6WtHEYOQ,guinness land the,guinness land,"[""[[21, 56], [104, 86]]"", ""[[3, 94], [52, 157]]""]"
uzCxM2qFWeI,refinery29,refinery29,"[""[[14, 271], [245, 308]]""]"
uzK1OmxS4CE,gci 01e nbcsports,gci 01e nbcsports,"[""[[-11, 178], [121, 281]]"", ""[[359, 194], [489, 278]]"", ""[[53, 278], [182, 304]]""]"
uz_JyfyowQE,kotaku handson with nintendo labo,kotaku handson nintendo labo,"[""[[17, 193], [142, 220]]"", ""[[22, 226], [226, 265]]"", ""[[21, 266], [205, 309]]"", ""[[212, 265], [315, 308]]""]"
v-vx6GpTBkc,diy no bake zebra cake,diy bake zebra cake,"[""[[56, 62], [125, 108]]"", ""[[72, 120], [149, 150]]"", ""[[18, 157], [146, 198]]"", ""[[18, 205], [149, 257]]""]"
v0e9MS26QmA,aliver bon appetit,aliver bon appetit,"[""[[6, 240], [140, 292]]"", ""[[40, 290], [75, 309]]"", ""[[73, 289], [135, 313]]""]"
v0eafGbrSJ8,puberty every iblankj ever,puberty every iblankj ever,"[""[[242, 158], [479, 230]]"", ""[[26, 203], [105, 227]]"", ""[[24, 237], [156, 266]]"", ""[[26, 278], [90, 301]]""]"
v1OhsiZjpww,ioty,ioty,"[""[[413, 69], [442, 81]]""]"
v1j5ckZwKEQ,samsung,samsung,"[""[[48, 156], [88, 169]]""]"
v23_b_V6beI,what was thinkingzi,thinkingzi,"[""[[33, 100], [243, 158]]""]"
v2OTO6UEVAo,cnn,cnn,"[""[[14, 224], [178, 304]]""]"
v3Nv2R9Acec,quentin lavantino 5 star trek,quentin lavantino star trek,"[""[[9, 53], [109, 85]]"", ""[[117, 54], [241, 85]]"", ""[[5, 90], [133, 182]]"", ""[[133, 92], [261, 178]]""]"
v3UrBcJaczQ,raw,raw,"[""[[11, 254], [146, 302]]""]"
v3hGUJJIjzk,now years 2 years years 6 4,year,"[""[[146, 203], [213, 240]]""]"
v3y7FE76H7c,hiakake,hiakake,"[""[[97, 206], [384, 300]]""]"
v6WdrNN9j8w,airport every iblankj the ever instations,airport every iblankj ever instations,"[""[[234, 146], [474, 221]]"", ""[[26, 203], [105, 226]]"", ""[[22, 237], [156, 266]]"", ""[[26, 277], [90, 301]]"", ""[[225, 280], [257, 311]]""]"
v6d1rShfyZk,bts sings cannila cabellos havana a shows of sam bts,bts sings cannila cabellos havana show sam,"[""[[162, 226], [178, 234]]"", ""[[129, 60], [159, 75]]"", ""[[157, 62], [189, 74]]"", ""[[189, 64], [230, 76]]"", ""[[232, 65], [268, 76]]"", ""[[278, 65], [310, 77]]"", ""[[328, 66], [350, 77]]""]"
v6xUgawDQB0,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
v7H_Or9Nr5I,luckier in giant and spider,luckier giant spider,"[""[[189, 68], [462, 202]]"", ""[[230, 224], [410, 289]]"", ""[[285, 273], [361, 289]]""]"
v85VNXT0Euk,final 51,final,"[""[[257, 64], [288, 77]]""]"
v8VMdSQL50w,mily tod today,mily tod today,"[""[[276, 38], [345, 64]]"", ""[[404, 217], [453, 237]]"", ""[[20, 276], [132, 302]]""]"
v9wbMzkVseE,week 15 highlights steelers and,week highlight steelers,"[""[[10, 144], [125, 177]]"", ""[[6, 182], [174, 209]]"", ""[[61, 264], [89, 273]]""]"
vAGtarDX544,valentines day kiss me mental floss s catterb rained,valentine day kiss mental floss catterb rain,"[""[[70, 160], [321, 192]]"", ""[[338, 160], [414, 190]]"", ""[[237, 250], [266, 264]]"", ""[[16, 269], [97, 288]]"", ""[[100, 269], [164, 288]]"", ""[[25, 288], [98, 300]]"", ""[[100, 288], [162, 300]]""]"
vAh7jTAkCKc,vevo,vevo,"[""[[10, 278], [101, 305]]""]"
