video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
nOQxBSp563M,ravi,ravi,"[""[[12, 254], [148, 301]]""]"
nR3OdeqiEF8,donut mustang evolution,donut mustang evolution,"[""[[5, 67], [82, 105]]"", ""[[83, 91], [323, 170]]"", ""[[317, 128], [410, 142]]""]"
nRJuIrO9GaU,nialf mevers franco james,nialf mevers franco james,"[""[[386, 242], [429, 262]]"", ""[[424, 243], [474, 267]]"", ""[[166, 249], [286, 274]]"", ""[[68, 250], [165, 274]]""]"
nRRBajXoN4M,trailer hd,trailer,"[""[[32, 198], [205, 233]]""]"
nRafaCcfrcI,vogue,vogue,"[""[[10, 254], [174, 306]]""]"
nSSXvOidHeg,i the last jedi cast react,last jedi cast react,"[""[[302, 129], [340, 142]]"", ""[[341, 129], [373, 141]]"", ""[[273, 142], [444, 212]]"", ""[[271, 207], [447, 271]]""]"
nVHcXZK7pKs,minet mnet,minet mnet,"[""[[405, 62], [461, 80]]"", ""[[24, 271], [132, 310]]""]"
nVTNrp1RuEI,paf wi wendy,paf wendy,"[""[[61, 66], [124, 93]]"", ""[[96, 268], [149, 282]]""]"
nVrkQyLS4oE,insyncy and toys 904s box mystery me tickle elmo,insyncy toy 904s box mystery tickle elmo,"[""[[61, 89], [142, 132]]"", ""[[231, 203], [399, 269]]"", ""[[89, 223], [219, 280]]"", ""[[383, 249], [477, 293]]"", ""[[187, 259], [373, 310]]"", ""[[94, 281], [135, 307]]"", ""[[114, 293], [146, 310]]""]"
nVzA1uWTydQ,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
nXDZCuFESSU,dim,dim,"[""[[314, 170], [333, 180]]""]"
nYykdHDv4N4,rup 68,rup,"[""[[357, 241], [380, 261]]""]"
nah07N01UF0,my pu paul race makeover ft monetx change,paul race makeover monetx change,"[""[[356, 58], [457, 114]]"", ""[[408, 100], [452, 114]]"", ""[[211, 93], [468, 162]]"", ""[[57, 248], [178, 283]]"", ""[[178, 260], [290, 293]]""]"
niviooakBLs,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
nlodY8nMw-A,i jimmy kimmels livei,jimmy kimmels livei,"[""[[41, 206], [104, 230]]"", ""[[15, 213], [179, 295]]"", ""[[109, 270], [166, 289]]""]"
nlozE2m-NMc,late stephow too deadpools colbert,late stephow deadpools colbert,"[""[[374, 208], [445, 234]]"", ""[[361, 230], [469, 280]]"", ""[[44, 240], [249, 277]]"", ""[[376, 274], [458, 300]]""]"
nnrkPRApQg8,keepingupwiths kardashians,keepingupwiths kardashians,"[""[[80, 255], [202, 266]]"", ""[[37, 265], [252, 292]]""]"
noUH5aYUBx4,closer look a night votestorepeal fcc net neutrality evers omarosa drama continues,closer look night votestorepeal fcc net neutrality evers omarosa drama continue,"[""[[40, 234], [153, 260]]"", ""[[152, 234], [236, 260]]"", ""[[304, 254], [349, 274]]"", ""[[42, 264], [166, 278]]"", ""[[13, 265], [42, 277]]"", ""[[168, 265], [196, 278]]"", ""[[197, 263], [286, 280]]"", ""[[353, 272], [394, 293]]"", ""[[14, 281], [85, 294]]"", ""[[86, 281], [137, 294]]"", ""[[138, 281], [220, 294]]""]"
npCluN5VHF0,smokey everyday eye,smokey everyday eye,"[""[[192, 252], [326, 286]]"", ""[[15, 251], [184, 288]]"", ""[[322, 253], [398, 286]]""]"
nrB7aqfRzyE,services are ealt health av 20,service ealt health,"[""[[226, 0], [321, 12]]"", ""[[136, 1], [177, 16]]"", ""[[196, 14], [305, 54]]""]"
nrXlY6gzTTM,the post official trailer,post official trailer,"[""[[116, 52], [220, 95]]"", ""[[15, 228], [225, 270]]"", ""[[18, 266], [209, 308]]""]"
nranUeNkXpM,christmas herei is a bad lip reading of donald trump,christmas herei bad lip reading donald trump,"[""[[193, 145], [474, 184]]"", ""[[278, 184], [472, 234]]"", ""[[213, 236], [244, 249]]"", ""[[246, 236], [269, 249]]"", ""[[270, 236], [334, 249]]"", ""[[358, 236], [420, 249]]"", ""[[422, 236], [472, 249]]""]"
nt7b-Qp34hk,whois your tube you youtube valentine,whois tube youtube valentine,"[""[[14, 66], [153, 122]]"", ""[[78, 151], [158, 208]]"", ""[[65, 258], [224, 308]]"", ""[[228, 257], [405, 309]]""]"
nx1R-eHSkfM,snapchat the new seconds in 60,snapchat new second,"[""[[231, 153], [408, 187]]"", ""[[145, 154], [224, 185]]"", ""[[201, 189], [406, 230]]""]"
ny_RtONZr4M,sbs 2018 old all,2018 old,"[""[[53, 292], [78, 304]]"", ""[[77, 292], [101, 304]]""]"
nzlazAyylw8,42 lean pete on trailer,lean pete trailer,"[""[[9, 233], [102, 258]]"", ""[[145, 233], [221, 260]]"", ""[[40, 273], [191, 304]]""]"
o-nGPNn19vE,late interviewaghnal full uncut colbert,late interviewaghnal full uncut colbert,"[""[[388, 227], [452, 251]]"", ""[[197, 245], [478, 310]]"", ""[[5, 265], [81, 292]]"", ""[[88, 265], [192, 292]]"", ""[[384, 293], [465, 317]]""]"
o31pGcwUmCM,pledis enter ment official,pledis enter ment official,"[""[[28, 228], [106, 254]]"", ""[[30, 254], [58, 260]]"", ""[[81, 254], [104, 260]]"", ""[[27, 261], [106, 284]]""]"
o3CaFMmKA7A,omg,omg,"[""[[129, 221], [350, 302]]""]"
o3Fam8LqZjA,free bike challenge part3,free bike challenge part3,"[""[[35, 49], [174, 138]]"", ""[[20, 119], [158, 209]]"", ""[[6, 183], [197, 269]]"", ""[[5, 230], [117, 291]]""]"
o3_jM-Ccb9g,howto skin glass,howto skin glass,"[""[[153, 227], [240, 254]]"", ""[[304, 249], [406, 298]]"", ""[[170, 247], [300, 304]]""]"
o4fHlldbRHo,chuffed dad song,chuffed dad song,"[""[[14, 73], [234, 114]]"", ""[[16, 146], [203, 224]]"", ""[[19, 209], [261, 291]]""]"
o6TJFM0JDU0,game secret,game secret,"[""[[2, 44], [210, 77]]"", ""[[0, 78], [273, 136]]""]"
o6XERmXsP-U,star wars hope new a narrated by ron howard,star war hope new narrate ron howard,"[""[[54, 121], [144, 161]]"", ""[[156, 128], [258, 161]]"", ""[[138, 158], [196, 182]]"", ""[[84, 161], [132, 181]]"", ""[[65, 212], [145, 233]]"", ""[[64, 233], [113, 257]]"", ""[[118, 233], [217, 257]]""]"
o8Z_FMVbJqI,oe o pience,pience,"[""[[283, 157], [339, 193]]""]"
o8lSb-UOA3M,bloopers,blooper,"[""[[144, 201], [466, 315]]""]"
o9zRQijCN5w,now nerk ercien people the,nerk ercien people,"[""[[41, 148], [133, 174]]"", ""[[135, 146], [251, 176]]"", ""[[259, 147], [370, 177]]""]"
oEtEBOy0ys8,seatches,seatches,"[""[[202, 184], [260, 225]]""]"
oGf4sf0yxI8,gneon code controloging,gneon code controloging,"[""[[229, 248], [260, 258]]"", ""[[258, 248], [282, 257]]"", ""[[190, 249], [216, 257]]""]"
oI42BohDabU,glamour glamour,glamour,"[""[[5, 269], [182, 304]]""]"
oQGA42-U0Ro,house would clock walls official trailer,house would clock wall official trailer,"[""[[336, 49], [422, 78]]"", ""[[425, 62], [448, 69]]"", ""[[294, 69], [386, 102]]"", ""[[399, 74], [476, 101]]"", ""[[305, 100], [386, 116]]"", ""[[389, 100], [465, 116]]""]"
oQxKEtoHygY,wedo 10017 of states earmonically linited,wedo 10017 state earmonically linited,"[""[[174, 106], [261, 167]]"", ""[[304, 170], [365, 225]]"", ""[[194, 234], [265, 287]]"", ""[[225, 253], [294, 296]]"", ""[[127, 261], [208, 314]]""]"
oRSVrtKph_k,say,say,"[""[[2, 244], [121, 334]]""]"
oSS6kGWNEeA,late show ben affleck stephen colbert,late show ben affleck stephen colbert,"[""[[36, 207], [109, 235]]"", ""[[50, 232], [130, 257]]"", ""[[218, 245], [264, 265]]"", ""[[269, 245], [364, 265]]"", ""[[26, 252], [117, 279]]"", ""[[41, 276], [122, 300]]""]"
oSZDe6CrfN4,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
oSumNo-j-oc,secures,secures,"[""[[12, 196], [182, 284]]""]"
oTn329CjrRA,3 a bulbbery i bron dray a jim are uninterrupted i 8 htrophies i,bulbbery bron dray jim uninterrupted htrophies,"[""[[-1, 59], [94, 97]]"", ""[[81, 141], [216, 180]]"", ""[[276, 141], [402, 178]]"", ""[[0, 170], [56, 197]]"", ""[[144, 186], [424, 217]]"", ""[[202, 280], [277, 296]]""]"
oU651Rj9QP4,the tonight morgan tracy show jimmy fallon,tonight morgan tracy show jimmy fallon,"[""[[21, 225], [112, 245]]"", ""[[278, 234], [454, 273]]"", ""[[141, 236], [269, 273]]"", ""[[21, 241], [85, 261]]"", ""[[46, 258], [111, 280]]"", ""[[33, 274], [106, 294]]""]"
oUingTdSjC4,nxt,nxt,"[""[[18, 266], [151, 301]]""]"
oVruAfu53z4,zr wsha exclusive,wsha exclusive,"[""[[12, 288], [56, 301]]"", ""[[59, 288], [138, 301]]""]"
oWw1BcFhk-k,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
oaU82_uGTQg,drop mic the fatshow ja mes corden,drop mic fatshow corden,"[""[[169, 97], [338, 179]]"", ""[[205, 180], [328, 256]]"", ""[[11, 252], [76, 278]]"", ""[[24, 282], [74, 296]]""]"
oddXT5uaRb8,official 1thek,official 1thek,"[""[[64, 272], [174, 306]]"", ""[[6, 297], [54, 313]]""]"
oj8JK6c5x3M,rcn c,rcn,"[""[[446, 52], [472, 64]]""]"
oky9_tJyvpI,closeup with thr,closeup thr,"[""[[-1, 192], [173, 276]]"", ""[[93, 273], [216, 312]]""]"
ol_ieWX8SxE,hmans 3,hmans,"[""[[78, 184], [154, 204]]""]"
om0h_r2TAmw,secret 000 wwii prestige,secret 000 wwii prestige,"[""[[2, 48], [201, 111]]"", ""[[198, 96], [222, 105]]"", ""[[6, 105], [108, 134]]"", ""[[322, 243], [431, 272]]""]"
op4B9sNGi0k,are veyos,veyos,"[""[[9, 263], [133, 317]]""]"
oqvGFqR2h4w,closer look a night republicans pass their tax slevers plan a closerlook,closer look night republican pas tax slevers plan closerlook,"[""[[40, 234], [153, 260]]"", ""[[152, 234], [236, 260]]"", ""[[305, 253], [349, 276]]"", ""[[14, 265], [127, 280]]"", ""[[130, 265], [174, 280]]"", ""[[222, 265], [256, 280]]"", ""[[342, 267], [395, 297]]"", ""[[14, 282], [63, 300]]"", ""[[77, 284], [193, 298]]""]"
os5mMTl3IBs,day 1 plogmas,day plogmas,"[""[[38, 78], [121, 110]]"", ""[[0, 238], [454, 303]]""]"
osGl1krYP-g,10tel,10tel,"[""[[194, 93], [280, 121]]""]"
ovEH_0lHLsk,abc american idol,abc american idol,"[""[[440, 58], [468, 73]]"", ""[[10, 262], [136, 297]]"", ""[[140, 262], [196, 292]]""]"
ox7RsX1Ee34,vevo,vevo,"[""[[10, 277], [102, 305]]""]"
oyC4lLTOyL8,conting things you might know not,conting thing might know,"[""[[340, 68], [360, 77]]"", ""[[36, 211], [157, 238]]"", ""[[113, 242], [220, 272]]"", ""[[113, 273], [212, 301]]""]"
p03TIGqEc8o,sofia reyes,sofia reyes,"[""[[1, 251], [61, 278]]"", ""[[1, 282], [68, 312]]""]"
p09c0MXDxto,wars star presents show star last jeda the wars secrets explained,war star present show last jeda secret explain,"[""[[54, 192], [265, 238]]"", ""[[55, 126], [259, 177]]"", ""[[166, 80], [252, 96]]"", ""[[105, 92], [142, 112]]"", ""[[108, 174], [192, 189]]"", ""[[205, 174], [278, 189]]"", ""[[20, 262], [132, 285]]"", ""[[141, 262], [289, 285]]""]"
p1DAEZNyJ8E,scarlett nihiony,scarlett nihiony,"[""[[279, 204], [322, 219]]"", ""[[108, 234], [152, 257]]""]"
p5HH2UfZ2wE,upi wake,upi wake,"[""[[128, 57], [188, 98]]"", ""[[20, 60], [121, 96]]""]"
p5N6tFob_Rw,after before,,[]
p6keMgLmFEk,revealed,reveal,"[""[[140, 246], [462, 309]]""]"
p8XP7A7kvzM,spli the it youp ats james corden,spli youp james corden,"[""[[124, 229], [160, 253]]"", ""[[130, 252], [153, 265]]"", ""[[36, 272], [74, 282]]"", ""[[24, 282], [74, 296]]""]"
p9RLCdyn_40,day 15,day,"[""[[192, 150], [274, 190]]""]"
pA5NbgdpRpk,tabrelless baller big brand interview,tabrelless baller big brand interview,"[""[[316, 54], [469, 98]]"", ""[[74, 282], [184, 310]]"", ""[[9, 284], [65, 310]]"", ""[[190, 284], [300, 310]]"", ""[[308, 284], [469, 310]]""]"
pDi7cezk9CA,enjoy i v,enjoy,"[""[[222, 210], [255, 222]]""]"
pFc6I0rgmgY,official trailer blackklansman,official trailer blackklansman,"[""[[138, 249], [242, 272]]"", ""[[249, 250], [344, 272]]"", ""[[105, 273], [373, 302]]""]"
pHE8nIB6j2U,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
pHvXZLREt9E,a dying toys rus torstrus selloy cant closinge star the wars toys,die toy torstrus selloy cant closinge star war,"[""[[68, 49], [194, 82]]"", ""[[24, 253], [173, 293]]"", ""[[320, 101], [453, 159]]"", ""[[112, 133], [233, 162]]"", ""[[22, 137], [106, 160]]"", ""[[320, 141], [451, 179]]"", ""[[13, 162], [205, 206]]"", ""[[10, 203], [205, 254]]""]"
pIYFz05yrUY,live breaking news with alist 3 jon bravo celebrities to wfn tied who are theyz breaks richard rodriguez his silence,live break news alist jon bravo celebrity wfn tie theyz break richard rodriguez silence,"[""[[417, 50], [470, 81]]"", ""[[10, 54], [152, 93]]"", ""[[153, 54], [237, 93]]"", ""[[84, 102], [182, 144]]"", ""[[368, 113], [404, 138]]"", ""[[405, 113], [469, 138]]"", ""[[55, 146], [181, 186]]"", ""[[132, 182], [180, 221]]"", ""[[58, 185], [105, 220]]"", ""[[128, 220], [180, 245]]"", ""[[157, 281], [218, 305]]"", ""[[6, 282], [74, 305]]"", ""[[73, 282], [157, 305]]"", ""[[245, 282], [309, 305]]""]"
pNpsjMnO7mU,lourself speak for,lourself speak,"[""[[98, 252], [197, 296]]"", ""[[11, 265], [78, 302]]""]"
pOEzjT-SED0,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
pVxOVlm_lE8,avenders finit war,avenders finit war,"[""[[168, 214], [313, 264]]"", ""[[200, 258], [248, 268]]"", ""[[265, 257], [301, 269]]""]"
pWqRw4NfFDA,hbo here now and official trailer,hbo official trailer,"[""[[401, 54], [470, 86]]"", ""[[13, 285], [129, 306]]"", ""[[136, 286], [240, 306]]""]"
pWqef6cbwzI,ncr anda,ncr anda,"[""[[199, 250], [300, 312]]"", ""[[230, 277], [309, 328]]""]"
pYClHihdjsE,behind usi the scenes,behind usi scene,"[""[[21, 74], [192, 153]]"", ""[[256, 130], [293, 152]]"", ""[[24, 209], [185, 272]]""]"
paRcIxlBq5c,i be i,,[]
paxgKBUK4wQ,honest trailers,honest trailer,"[""[[25, 123], [275, 185]]"", ""[[34, 189], [256, 232]]""]"
payPzC_QHRw,jardly dald dace dald,jardly dald dace,"[""[[-1, 101], [127, 134]]"", ""[[412, 146], [438, 154]]"", ""[[372, 145], [400, 153]]""]"
pcJo0tIWybY,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
ph2RlcltYdM,autumn haul,autumn haul,"[""[[106, 168], [234, 190]]"", ""[[256, 166], [339, 192]]""]"
pisY6J2Ky6U,is challenge karma a bitch before after,challenge karma bitch,"[""[[301, 50], [478, 100]]"", ""[[2, 52], [117, 98]]"", ""[[201, 51], [293, 99]]""]"
pj6k-EFxqAI,vevo,vevo,"[""[[12, 280], [102, 305]]""]"
pkJtiVCMXVg,snl,snl,"[""[[9, 222], [104, 304]]""]"
pmMjkMtpnTc,official cte8m music,official cte8m music,"[""[[9, 55], [145, 83]]"", ""[[153, 69], [194, 81]]"", ""[[196, 69], [230, 81]]""]"
pojXEFDFMw8,utw,utw,"[""[[24, 232], [144, 289]]""]"
pomoP2SH8Cg,pucci,pucci,"[""[[25, 251], [253, 295]]""]"
prmQgSpV3fA,ro ubit black thought,ubit black thought,"[""[[329, 108], [481, 140]]"", ""[[317, 194], [470, 233]]"", ""[[277, 242], [476, 281]]""]"
puREqwXzyCI,him on broadwayl,broadwayl,"[""[[1, 194], [259, 312]]""]"
pvxIoue1Qpw,graham norton show,graham norton show,"[""[[19, 237], [103, 267]]"", ""[[26, 262], [99, 282]]"", ""[[52, 280], [84, 292]]""]"
pwCuWyq0fHQ,coliseum e3 20t8 tuesday,coliseum 20t8 tuesday,"[""[[157, 144], [333, 174]]"", ""[[158, 178], [344, 226]]"", ""[[169, 251], [318, 282]]""]"
pwj_SZHqiSc,ontino work out are viviou sentows experience or in ima solo may25,ontino work viviou sentows experience ima solo may25,"[""[[14, 48], [44, 56]]"", ""[[48, 48], [69, 54]]"", ""[[128, 48], [149, 54]]"", ""[[152, 48], [173, 54]]"", ""[[42, 56], [93, 64]]"", ""[[113, 56], [136, 64]]"", ""[[54, 225], [133, 261]]"", ""[[77, 301], [106, 312]]""]"
pwnsGOlcdvI,beauty new in anuary,beauty new anuary,"[""[[313, 69], [477, 108]]"", ""[[2, 72], [108, 114]]"", ""[[97, 237], [380, 305]]""]"
pykyNOEVqCU,smtown official,smtown official,"[""[[109, 246], [190, 263]]"", ""[[108, 266], [193, 285]]""]"
pz95u3UVpaM,vevo,vevo,"[""[[11, 277], [101, 307]]""]"
pzPtlmzwajA,cnn,cnn,"[""[[16, 224], [173, 301]]""]"
q-WipZ9p0wk,living on a coffee budget,living coffee budget,"[""[[20, 48], [129, 81]]"", ""[[232, 48], [345, 81]]"", ""[[352, 48], [478, 81]]""]"
q260bjSiyq0,africa 100,africa 100,"[""[[36, 84], [179, 173]]"", ""[[74, 194], [141, 238]]""]"
q2_8cSXTtDY,foxe,foxe,"[""[[386, 308], [456, 330]]""]"
q2sI-T69sjs,snl,snl,"[""[[10, 222], [106, 302]]""]"
q4_icwNQJJw,hollywood the beatdown,hollywood beatdown,"[""[[37, 206], [209, 267]]"", ""[[8, 258], [213, 306]]""]"
q57eQqq9-IA,nintendo,nintendo,"[""[[38, 264], [136, 281]]""]"
q6xkWA0Qi98,ad cup phones,cup phone,"[""[[81, 273], [180, 316]]"", ""[[194, 274], [399, 316]]""]"
q8kIxK2kI7k,nightitutorial day 8,nightitutorial day,"[""[[146, 272], [465, 302]]"", ""[[14, 273], [87, 300]]""]"
qE-gdNIL8WI,vevo,vevo,"[""[[10, 277], [102, 305]]""]"
qECkYR4sjJE,women ruined milo wars star,woman ruin milo war star,"[""[[4, 53], [141, 110]]"", ""[[2, 109], [134, 168]]"", ""[[373, 156], [413, 178]]"", ""[[96, 165], [198, 225]]"", ""[[2, 166], [95, 224]]""]"
qEEtzzi1EII,birthdays,birthday,"[""[[22, 73], [342, 128]]""]"
qE_EDUhzsPM,olivia nova,olivia nova,"[""[[52, 160], [122, 181]]"", ""[[128, 161], [192, 181]]""]"
qGeXRr5FFY8,appeal,appeal,"[""[[24, 250], [180, 300]]""]"
qIXvh9rXWJs,bet mancave betx,bet mancave betx,"[""[[385, 65], [450, 93]]"", ""[[84, 256], [290, 300]]"", ""[[28, 268], [78, 288]]""]"
qLVZiKDNxtw,watch what plead the happens fifth live andy cohen,watch plead happens fifth live andy cohen,"[""[[50, 214], [118, 233]]"", ""[[132, 233], [190, 249]]"", ""[[33, 249], [117, 268]]"", ""[[132, 247], [228, 273]]"", ""[[22, 266], [85, 292]]"", ""[[90, 273], [117, 282]]"", ""[[85, 281], [117, 290]]""]"
qN1_nEdly7I,ity it et exclusive,ity exclusive,"[""[[90, 122], [115, 141]]"", ""[[85, 264], [230, 288]]""]"
qPpUaeChvuY,fol lowt kanye west big boy,fol lowt kanye west big boy,"[""[[86, 218], [125, 237]]"", ""[[124, 220], [177, 240]]"", ""[[16, 234], [179, 301]]"", ""[[192, 236], [332, 301]]"", ""[[349, 246], [401, 270]]"", ""[[346, 266], [411, 293]]""]"
qQYou9xSKys,aarp et exclusive,aarp exclusive,"[""[[380, 94], [438, 109]]"", ""[[85, 262], [230, 286]]""]"
qYmPNNvfawM,freek participating the race coutuile coor,freek participate race coutuile coor,"[""[[413, 69], [433, 76]]"", ""[[330, 297], [374, 305]]"", ""[[394, 297], [412, 305]]"", ""[[426, 297], [454, 304]]"", ""[[366, 308], [384, 312]]""]"
qc_z4a00cCQ,turning arrows,turn arrow,"[""[[60, 156], [238, 262]]"", ""[[269, 163], [435, 259]]""]"
qf_rqde7B0A,bob we trust last jedi the is a love letter to star wars fans,bob trust last jedi love letter star war fan,"[""[[388, 60], [473, 94]]"", ""[[417, 92], [474, 109]]"", ""[[160, 230], [312, 280]]"", ""[[328, 230], [469, 281]]"", ""[[72, 281], [137, 305]]"", ""[[142, 281], [218, 305]]"", ""[[264, 281], [322, 305]]"", ""[[328, 281], [398, 305]]"", ""[[401, 281], [462, 305]]""]"
qqs3fxfmWr4,insider maslion distredtler,insider maslion distredtler,"[""[[337, 70], [450, 90]]"", ""[[335, 126], [366, 143]]"", ""[[288, 136], [335, 161]]""]"
qtTM2YV3bI8,lucas lucco pabllo vittar paraivo,lucas lucco pabllo vittar paraivo,"[""[[240, 128], [281, 137]]"", ""[[290, 128], [332, 137]]"", ""[[360, 128], [408, 137]]"", ""[[418, 128], [464, 137]]"", ""[[234, 144], [473, 230]]""]"
qtWjb6ZJ3OQ,nabarie finals i first take,nabarie final first take,"[""[[5, 45], [49, 69]]"", ""[[6, 68], [50, 93]]"", ""[[20, 234], [140, 261]]"", ""[[21, 258], [135, 285]]""]"
qxXZF60EPdM,and 55066 prondue the men grazing in the grass hugh masekela have,55066 prondue men grazing grass hugh masekela,"[""[[314, 165], [349, 177]]"", ""[[314, 194], [336, 202]]"", ""[[334, 201], [353, 206]]"", ""[[157, 242], [218, 261]]"", ""[[273, 242], [321, 261]]"", ""[[188, 269], [221, 284]]"", ""[[225, 269], [286, 284]]""]"
qzt7JvsYIuI,these atshow jjames corden,atshow jjames corden,"[""[[24, 258], [76, 273]]"", ""[[29, 272], [74, 282]]"", ""[[25, 282], [76, 294]]""]"
r-d5HI-zC3I,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
r03V9OEJlgg,apertectgirele vevo,apertectgirele vevo,"[""[[164, 160], [340, 182]]"", ""[[12, 278], [102, 305]]""]"
r15_6z9xryo,a0,,[]
r17fqELkv7g,mabrelleast azealia banks interview,mabrelleast azealia bank interview,"[""[[18, 58], [184, 105]]"", ""[[14, 120], [150, 150]]"", ""[[161, 120], [280, 150]]"", ""[[54, 153], [234, 184]]""]"
r1CMjQ0QJ1E,gikl wice new brand 300 twice,gikl wice new brand 300 twice,"[""[[303, 143], [383, 184]]"", ""[[408, 160], [433, 170]]"", ""[[227, 156], [299, 194]]"", ""[[115, 164], [223, 209]]"", ""[[408, 178], [428, 188]]"", ""[[317, 247], [383, 269]]""]"
r1afdZk0qcI,starship ente at drever official,starship ente drever official,"[""[[18, 150], [116, 178]]"", ""[[20, 178], [48, 188]]"", ""[[69, 180], [105, 185]]"", ""[[21, 186], [113, 206]]""]"
r2vDabFVj-A,jimmy ximmits livei,jimmy ximmits livei,"[""[[41, 205], [105, 230]]"", ""[[11, 207], [179, 301]]"", ""[[109, 270], [165, 289]]""]"
r5g85U5lJso,vo,,[]
r63VBOagGAo,portugal ronal uguedes 17 blood my in,portugal ronal uguedes blood,"[""[[195, 69], [314, 84]]"", ""[[256, 163], [308, 181]]"", ""[[386, 173], [456, 205]]"", ""[[265, 248], [378, 280]]""]"
r81egea0QPo,nanoo sun fameflynet,nanoo sun fameflynet,"[""[[425, 66], [477, 81]]"", ""[[392, 269], [448, 294]]"", ""[[397, 300], [452, 310]]""]"
r8FQ5wUYm9c,8 cyanide happiness shorts,cyanide happiness short,"[""[[18, 178], [211, 237]]"", ""[[19, 206], [268, 274]]"", ""[[61, 255], [234, 301]]""]"
r9Dh46PLjOY,son pictures,son picture,"[""[[357, 166], [421, 184]]"", ""[[357, 184], [442, 197]]""]"
rDl3gAJpm_4,vevo,vevo,"[""[[10, 274], [104, 308]]""]"
rEzEGto67Jw,washington the post live video coverage wp,washington post live video coverage,"[""[[154, 152], [311, 194]]"", ""[[309, 157], [374, 192]]"", ""[[248, 197], [274, 209]]"", ""[[274, 197], [308, 209]]"", ""[[309, 197], [368, 209]]""]"
rG7fLWcvv-4,developer update overwatch archives,developer update overwatch archive,"[""[[66, 213], [208, 253]]"", ""[[207, 213], [310, 253]]"", ""[[62, 254], [174, 273]]"", ""[[177, 254], [263, 273]]""]"
rIh1NW7afo4,the mma hour with ariel helwani,mma hour ariel helwani,"[""[[125, 106], [341, 182]]"", ""[[122, 188], [376, 265]]"", ""[[168, 282], [214, 298]]"", ""[[217, 282], [292, 298]]""]"
rL4WkebTT_U,tokyois greatest viewz,tokyois great viewz,"[""[[5, 230], [182, 271]]"", ""[[18, 274], [175, 310]]"", ""[[184, 274], [289, 309]]""]"
rLNK3wi44WU,conan,conan,"[""[[26, 237], [237, 284]]""]"
rMFxV-l3qG0,jimmy milling live slur cnw 2159 at least eight missing after deadly mudslides ravage seaside con situation aoom,jimmy milling live slur cnw 2159 least eight miss deadly mudslide ravage seaside con situation aoom,"[""[[41, 205], [105, 230]]"", ""[[28, 212], [240, 292]]"", ""[[416, 242], [454, 254]]"", ""[[245, 252], [322, 280]]"", ""[[416, 258], [457, 278]]"", ""[[417, 284], [433, 292]]"", ""[[36, 296], [68, 306]]"", ""[[70, 297], [100, 306]]"", ""[[102, 297], [145, 306]]"", ""[[180, 296], [221, 306]]"", ""[[222, 297], [281, 306]]"", ""[[282, 297], [324, 306]]"", ""[[324, 296], [368, 306]]"", ""[[368, 296], [390, 306]]"", ""[[394, 298], [432, 305]]"", ""[[432, 298], [454, 306]]""]"
rNYduKIyEvA,v3815 vevo,v3815 vevo,"[""[[271, 229], [330, 274]]"", ""[[9, 278], [101, 305]]""]"
rPmh6vmIGUE,mingal a,mingal,"[""[[79, 238], [184, 316]]""]"
rQWZK5U233s,never be enough,never enough,"[""[[99, 226], [197, 254]]"", ""[[246, 228], [378, 254]]""]"
rR-wWKCe92o,with come fly me,come fly,"[""[[76, 220], [180, 252]]"", ""[[186, 220], [242, 252]]""]"
rRzxEiBLQCA,but jyp official,jyp official,"[""[[14, 252], [68, 304]]"", ""[[74, 260], [197, 300]]""]"
rXbrryghxAA,dogs these adopting need lets,dog adopt need let,"[""[[114, 60], [197, 108]]"", ""[[84, 109], [224, 158]]"", ""[[12, 110], [82, 158]]"", ""[[249, 197], [295, 227]]""]"
rXfnPGGfSh8,blue vevo,blue vevo,"[""[[150, 83], [333, 256]]"", ""[[12, 278], [102, 305]]""]"
rXqh6AcIb-c,the tonight ariana grande show jimmy fallon,tonight ariana grande show jimmy fallon,"[""[[21, 225], [112, 245]]"", ""[[139, 236], [282, 273]]"", ""[[293, 238], [453, 273]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]"", ""[[33, 276], [109, 294]]""]"
rYzLh2QuraQ,lineup guess owner the pet,lineup guess owner pet,"[""[[133, 182], [364, 254]]"", ""[[136, 272], [194, 286]]"", ""[[271, 271], [338, 288]]"", ""[[236, 273], [268, 286]]""]"
r_ho3R3LbHU,hector visit bellyan,hector visit bellyan,"[""[[103, 114], [380, 180]]"", ""[[236, 168], [293, 194]]"", ""[[84, 166], [398, 244]]""]"
rgyPpsX2B0g,ican monominess ter,ican monominess ter,"[""[[257, 95], [341, 121]]"", ""[[262, 122], [340, 153]]"", ""[[256, 158], [344, 205]]""]"
riaA0GW9jeI,snl,snl,"[""[[12, 222], [106, 302]]""]"
rjIsrpAg3JE,cnn,cnn,"[""[[20, 226], [178, 301]]""]"
rll790aP60Q,music,music,"[""[[28, 277], [128, 306]]""]"
rnhlTS8RgUM,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
